automatic URI	Proposed URI	bookTitle	authorName	collection	id	tfidf
		معجم المطبوعات النجفيه - منذ دخول الطباعه الي النجف حتي الان	محمد هادي اميني	Ghbook	7087	0.93637
		 جامع التصانيف الحديثة 	 يوسف اليان سركيس 	ABLibrary	13082	0.70941
		جامع التصانيف الحديثة "الجزء الأول والثاني"	يوسف إليان سركيس الدمشقي (المتوفى: 1351 هـ)	ShamAY	34709	0.67887
		 جامع التصانيف الحديثة 	 يوسف اليان سركيس 	ABLibrary	13081	0.65068
		 طبقات ناصرى ( تاريخ كامل ايران واسلام ) ( فارسى ) 	 منهاج سراج 	ABLibrary	8227	0.54693
		الفروسية المحمدية ط عالم الفوائد	أبو عبد الله محمد بن أبي بكر بن أيوب ابن قيم الجوزية (691 - 751)	Sham19Y	18169	0.46169
		الفروسية المحمدية ط عالم الفوائد	أبو عبد الله محمد بن أبي بكر بن أيوب ابن قيم الجوزية (691 - 751)	ShamAY	38642	0.45939
		 الذخائر الشرقية 	 كوركيس عواد 	ABLibrary	13168	0.43412
		تجارب الأمم وتعاقب الهمم	أبو علي أحمد بن محمد بن يعقوب مسكويه (المتوفى: 421هـ)	ShamAY	12396	0.42279
		معجم المطبوعات العربية والمعربة	يوسف بن إليان بن موسى سركيس (المتوفى: 1351ه)	ShamelaY19	1242	0.37789
		الحكايات في مخالفات المعتزلة من العدلية والفرق بينهم وبين الشيعة الإمامية	الشيخ المفيد	Masaha	4544	0.3668
		 النكت الإعتقادية 	 الشيخ المفيد 	ABLibrary	7901	0.36679
		معجم المطبوعات العربية والمعربة	يوسف بن إليان بن موسى سركيس (المتوفى: 1351هـ)	ShamAY	1242	0.36164
		 موسوعة العتبات المقدسة 	 جعفر الخليلي 	ABLibrary	9246	0.28553
		 موسوعة العتبات المقدسة 	 جعفر الخليلي 	ABLibrary	9253	0.26693